,title,view_count,like_count,comment_count,published,duration,video_id
618,"Barstool Pizza Review - Angelo's Pizzeria (Wilkes-Barre, PA)",267938,5517,745,2020-8-13,262.0,sLchT0mIVRw
619,"Barstool Pizza Review - M&S II Pizza (Rockaway, NJ)",188665,4132,747,2020-8-13,216.0,nvc0k1TMtoc
620,"Barstool Pizza Review - Vinnie's Pizzeria (i2i Indian Italian Fusion) Boonton, NJ",486321,11213,1771,2020-8-13,487.0,BkdI9kgWvWg
621,"Barstool Pizza Review - Pasquale's Pizza (Boonton, NJ)",141490,3119,325,2020-8-13,127.0,fOfCTuGotYo
622,"Barstool Pizza Review - Reservoir Tavern (Boonton, NJ)",262945,4928,533,2020-8-13,246.0,j8j1VKfmibI
623,"Barstool Pizza Review - Millie’s Old World Meatballs & Pizza (Morristown, NJ)",250394,5624,838,2020-6-23,414.0,hSwzS92_io4
624,"Barstool Pizza Review - Renzo's Cafe And Pizzeria (Boca Raton, FL)",158968,3225,357,2020-8-13,220.0,NSAoAq8WcYA
625,"Barstool Pizza Review - Nonna's (Florham Park, NJ) Presented By NASCAR",430050,8922,1007,2020-8-13,742.0,xSzDJ30GO-w
626,"Barstool Pizza Review - Brooklyn Boys Pizzeria (Boca Raton, FL)",159867,3025,404,2020-6-19,195.0,4rUkQd-qYPs
627,"Barstool Pizza Review - Pizza District (Boca Raton, FL)",134096,2933,308,2020-8-13,154.0,Ki8Ga1j1J8w
628,"Barstool Pizza Review - Tomasso's Pizza & Subs (Boca Raton, FL)",118006,2536,341,2020-6-17,141.0,FMOssWdJPzI
629,"Barstool Pizza Review - Sicilian Oven (Boca Raton, FL)",154466,3261,407,2020-6-16,130.0,OEwMbjhdZNU
630,"Barstool Pizza Review - Sazio (Delray Beach, FL)",278710,5293,862,2020-6-11,348.0,7vzLQMH1FJM
631,(Keith Yandle) Barstool Pizza Review - Heritage Pizza (Ft. Lauderdale),177623,3404,465,2020-6-10,388.0,p-UhNexQ4eE
632,"Barstool Pizza Review - Conte's Pizza (Delray Beach, FL)",149454,3332,399,2020-6-9,188.0,bMvGqyGzHqU
633,"Barstool Pizza Review - Nick's Pizza (Deerfield Beach, FL)",124501,2577,321,2020-8-13,120.0,xQPHXFP_wR4
634,"Barstool Pizza Review - Pizza Time (Boca Raton, FL)",141783,2984,463,2020-8-13,138.0,uAAbkgeG1Z4
635,Barstool Pizza Review - Pizza Craft (Ft. Lauderdale),191233,4154,533,2020-6-4,204.0,eXcQH4vXydQ
636,"Barstool Pizza Review - Tucci's Pizza (Boca Raton, FL)",260082,5533,620,2020-8-13,291.0,JQkvCDAHfPg
637,Barstool Pizza Review - Franco & Vinny's Pizza Shack (Ft. Lauderdale),183642,3913,424,2020-8-13,189.0,Hc9Ll2BXO0I
638,(Anthony Rizzo) Barstool Pizza Review - Primanti Bros. (Ft. Lauderdale),214767,3875,495,2020-5-28,264.0,f5RbvR-4G4A
639,Barstool Pizza Review - Luigi's Coal Oven Pizza (Ft. Lauderdale),184774,4397,509,2020-8-13,120.0,M0KFAG1sUIE
640,Barstool Frozen Pizza Review - Angelo Pizza (Philadelphia),120416,2364,281,2020-5-22,309.0,HJpV5DLQc0E
641,Barstool Pizza Review - Mother Kelly's (Long Island),112617,2027,277,2020-5-21,199.0,G7iB31fNNmA
642,Uber Debbie Pizza Review - Tree Tavern Pizza,134589,6131,1335,2020-5-18,331.0,J1sD4hcMiYE
643,Barstool Pizza Review - Pizano's Frozen Pizza (Chicago),126314,2201,350,2020-5-17,337.0,UCQ32CqlZ4g
644,"Barstool Pizza Review - Massa Pizza Co (Elmwood Park, IL)",125843,2248,267,2020-5-16,324.0,7m35Wc2rC_0
645,Barstool Pizza Review - Sam's Coal Fired Pizza,208086,3750,560,2020-5-14,334.0,YbXcDCkXA7M
646,Barstool Pizza Review - So Dough-Licious Frozen Pizza,121318,2385,298,2020-5-12,305.0,uNUgZoymUeI
647,"Barstool Frozen Pizza Review - Crazy Italian Pizza (Franklin, TN)",126006,2363,370,2020-5-10,318.0,zAz7I6C1A2k
648,Barstool Frozen Pizza Review - Lenny's Cheese Pizza (Brooklyn),127571,2366,266,2020-5-9,309.0,xgdPN6-DYQs
649,"Barstool Pizza Review - Carlo's Pizza (Atlanta, GA)",170561,3632,453,2020-5-4,344.0,lOqQ5px7SLA
650,"Barstool Pizza Review - Rhombus Guys Pizza (Grand Forks, North Dakota)",186322,4331,743,2020-5-3,515.0,D0UbGuTcVbw
651,"Barstool Frozen Pizza Review - Spinato's Pizzeria (Phoenix, AZ)",166052,2416,402,2020-5-1,327.0,zOqSL0U0fxA
652,Barstool Pizza Review - Billy's Pizza & Pasta (Brooklyn),149500,2761,268,2020-4-30,252.0,pXzjhKKt298
653,Barstool Pizza Review - Eat Pizza,182283,3612,417,2020-4-26,350.0,Ch-rvLk7W0w
654,Barstool Pizza Review - Eat Pizza,182283,3612,417,2020-4-26,350.0,Ch-rvLk7W0w
655,Barstool Pizza Review - Lunchables,610158,15467,2608,2020-4-25,276.0,T8hs0H6QxgU
656,Barstool Pizza Review - Palermo's Primo Thin Frozen Pizza,154641,2550,454,2020-4-24,212.0,Q9TYsFOsKQ4
657,Barstool Pizza Review - Ciro Pizza Cafe (Staten Island),187726,3422,479,2020-4-23,297.0,dFhrxl4mHSk
658,"Barstool Frozen Pizza Review - Carmine's Pizza (Durham, CT)",169670,2725,657,2020-4-22,366.0,uyYG4Le4Lo0
659,Barstool Pizza Review - Giordano's Frozen Pizza,251533,4788,722,2020-4-19,346.0,vce5SM-0Sk8
660,Barstool Pizza Review - Antico Casa Frozen Pizza,233229,4216,579,2020-4-15,428.0,IARgWKs04Pc
661,Barstool Pizza Review - Wild Mike's Ultimate Pizza,275812,4532,932,2020-4-13,367.0,e9HZvCvs1sU
662,Barstool Frozen Pizza Review - Nardone Bros Pizza,302020,4246,881,2020-4-12,324.0,ps41cI8UAF4
663,Barstool Pizza Review - Trader Joe's  Frozen Pizza,390473,5586,977,2020-4-11,441.0,WW0ylNc7lro
664,Barstool Pizza Review - Hot Pockets,613610,10608,1910,2020-4-10,380.0,rEOUvLeZxDM
665,Barstool Pizza Review - Wegmans Frozen Pizza,338706,7187,1637,2020-4-8,522.0,cx07va55sPA
666,Barstool Pizza Review - Jack's Frozen Pizza,1404199,29268,6073,2020-4-7,601.0,Up9xzWhSRoU
667,Barstool Pizza Review - Roberto's Frozen Pizza,318620,5454,1265,2020-4-6,587.0,V8LlQ4EFqXw
668,Barstool Pizza Review - Heggies Frozen Pizza,282785,5076,1040,2020-4-5,408.0,fzmjEJprGig
669,Barstool Pizza Review - Cape Cod Cafe Frozen Pizza,394571,6786,1216,2020-4-4,561.0,08tWCOlFFP8
670,Barstool Pizza Review - Mama Celeste Frozen Pizza,441569,7773,2101,2020-4-3,1077.0,FSAjwIwBk6A
671,Barstool Pizza Review - Brew Pub Lotzza Motzza,707927,11163,2655,2020-4-2,1024.0,9frLs4XicFY
672,Barstool Pizza Review - Newman's Own Frozen Pizza,662823,10854,2604,2020-3-30,516.0,7JXOA-BSJvQ
673,Barstool Pizza Review - Bagel Bites,417420,7551,1153,2020-3-29,267.0,6YVIHekzxC4
674,Barstool Pizza Review - Papa Gino's Frozen Pizza,397441,7544,2135,2020-3-28,713.0,y1qDzh4hYfs
675,Barstool Pizza Review - Stouffer's French Bread Pizza,411494,8217,2404,2020-3-27,607.0,AdKaEMoQi14
676,Barstool Pizza Review - Amy's Frozen Pizza,494395,10683,1965,2020-3-20,301.0,TKfqE6wLdkY
677,"Barstool Pizza Review - Federici's (Freehold, NJ)",831227,12761,1113,2020-3-11,293.0,n9rJzXnzm7A
678,Barstool Pizza Review - Pizzeria Giove (Staten Island),555553,8287,925,2020-3-5,325.0,PSWBnA4Aui8
679,"Barstool Pizza Review - T's Pizza Kitchen (Stamford, CT)",174051,2817,291,2020-3-3,143.0,hS1QDyt_Tw4
680,"Barstool Pizza Review - T's Pizza Kitchen (Stamford, CT)",174051,2817,291,2020-3-3,143.0,hS1QDyt_Tw4
681,"Barstool Pizza Review - Belltown Pizzeria (Stamford, CT)",153988,2559,298,2020-3-3,194.0,meOgo98bhjM
682,"Barstool Pizza Review - Belltown Pizzeria (Stamford, CT)",153988,2559,298,2020-3-3,194.0,meOgo98bhjM
683,"Barstool Pizza Review - Hope Pizza Restaurant (Stamford, CT)",191077,3329,358,2020-3-3,245.0,zYH-fM5AS4c
684,"Barstool Pizza Review - Hope Pizza Restaurant (Stamford, CT)",191077,3329,358,2020-3-3,245.0,zYH-fM5AS4c
685,"(The Shirley Temple King) Barstool Pizza Review - Remo's (Stamford, CT)",276807,7217,741,2020-3-3,507.0,uI7HTTNowA0
686,"(The Shirley Temple King) Barstool Pizza Review - Remo's (Stamford, CT)",276807,7217,741,2020-3-3,507.0,uI7HTTNowA0
687,Barstool Pizza Review - Fresco by Scotto,248302,4147,490,2020-3-3,258.0,pBy4zBACX_Y
688,Barstool Pizza Review - Fresco by Scotto,248302,4147,490,2020-3-3,258.0,pBy4zBACX_Y
689,Barstool Pizza Review - Pizza Brain (Philadelphia),152457,2577,306,2020-3-3,253.0,KRXhwHiQ12w
690,Barstool Pizza Review - Pizza Brain (Philadelphia),152457,2577,306,2020-3-3,253.0,KRXhwHiQ12w
691,"(Casi Davis) Barstool Pizza Review - Sir Pizza (Key Biscayne, FL)",267473,3718,1887,2020-3-3,326.0,OCTpcBi0qfM
692,"(Casi Davis) Barstool Pizza Review - Sir Pizza (Key Biscayne, FL)",267473,3718,1887,2020-3-3,326.0,OCTpcBi0qfM
693,"Barstool Pizza Review - Strong's Brick Oven Pizzeria (Lawrenceburg, Indiana)",166956,2695,293,2020-3-3,177.0,hs1DwabkB6Q
694,"Barstool Pizza Review - Strong's Brick Oven Pizzeria (Lawrenceburg, Indiana)",166956,2695,293,2020-3-3,177.0,hs1DwabkB6Q
695,"Barstool Pizza Review - PizzaPapalis of Greektown (Detroit, MI)",360354,6029,853,2020-3-3,265.0,5nzVAz0PGfQ
696,"Barstool Pizza Review - PizzaPapalis of Greektown (Detroit, MI)",360354,6029,853,2020-3-3,265.0,5nzVAz0PGfQ
697,"Barstool Pizza Review - Carluccio's Coal Fired Pizza (Northfield, NJ)",193653,3485,611,2020-3-3,307.0,NoD3gE89WLg
698,"Barstool Pizza Review - Carluccio's Coal Fired Pizza (Northfield, NJ)",193653,3485,611,2020-3-3,307.0,NoD3gE89WLg
699,"Barstool Pizza Review - Giuseppe's Steel City Pizza (Port Orange, FL)",169433,3468,361,2020-3-3,343.0,93wbdVa-PMw
700,"Barstool Pizza Review - Giuseppe's Steel City Pizza (Port Orange, FL)",169433,3468,361,2020-3-3,343.0,93wbdVa-PMw
701,"(Jimmie Johnson) Barstool Pizza Review - Pete's Pizza (Daytona Beach, FL)",268151,5803,733,2020-3-3,359.0,fw5me-mwoTI
702,"(Jimmie Johnson) Barstool Pizza Review - Pete's Pizza (Daytona Beach, FL)",268151,5803,733,2020-3-3,359.0,fw5me-mwoTI
703,"Barstool Pizza Review - Brooklyn Square (Jackson, NJ)",2182746,41706,3550,2020-3-3,798.0,b1atcvtcoBY
704,"Barstool Pizza Review - Brooklyn Square (Jackson, NJ)",2182746,41706,3550,2020-3-3,798.0,b1atcvtcoBY
705,"Barstool Pizza Review - Pete & Elda's Bar / Carmen's Pizzeria (Neptune City, NJ)",373676,6855,643,2020-3-3,271.0,gBVafFLlLXM
706,"Barstool Pizza Review - Pete & Elda's Bar / Carmen's Pizzeria (Neptune City, NJ)",373676,6855,643,2020-3-3,271.0,gBVafFLlLXM
707,Barstool Pizza Review - Napoli Pizza & Pasta (Astoria),176003,3440,368,2020-3-3,170.0,yNOQ2evjJ1g
708,Barstool Pizza Review - Napoli Pizza & Pasta (Astoria),176003,3440,368,2020-3-3,170.0,yNOQ2evjJ1g
709,Barstool Pizza Review - Grand Avenue Pizza (Astoria) Presented by Mugsy Jeans,189944,3620,494,2020-3-3,214.0,DRrYfpR09Ls
710,Barstool Pizza Review - Grand Avenue Pizza (Astoria) Presented by Mugsy Jeans,189944,3620,494,2020-3-3,214.0,DRrYfpR09Ls
711,Barstool Pizza Review - Rose & Joe's Italian Bakery (Astoria) Presented by Labatt Blue Light,219527,3799,455,2020-3-3,251.0,FRWRAHSJIlI
712,Barstool Pizza Review - Rose & Joe's Italian Bakery (Astoria) Presented by Labatt Blue Light,219527,3799,455,2020-3-3,251.0,FRWRAHSJIlI
713,Barstool Pizza Review - Rosario's (Astoria),203006,3608,364,2020-3-3,207.0,ISlN9K4BRok
714,Barstool Pizza Review - Rosario's (Astoria),203006,3608,364,2020-3-3,207.0,ISlN9K4BRok
715,Barstool Pizza Review - Spris Pizza (Miami),76707,1791,173,2020-3-3,157.0,wv64qqegcLc
716,Barstool Pizza Review - Spris Pizza (Miami),76707,1791,173,2020-3-3,157.0,wv64qqegcLc
717,(Michael Buffer) Barstool Pizza Review - Grafa Pizza (Miami),143709,2810,273,2020-3-3,311.0,-N6HN5MN2CQ
718,(Michael Buffer) Barstool Pizza Review - Grafa Pizza (Miami),143709,2810,273,2020-3-3,311.0,-N6HN5MN2CQ
719,(Clint Bowyer) Barstool Pizza Review - Pizza Tropical (Miami),195799,3383,564,2020-3-3,439.0,a-VwARZFgAA
720,(Clint Bowyer) Barstool Pizza Review - Pizza Tropical (Miami),195799,3383,564,2020-3-3,439.0,a-VwARZFgAA
721,(Sam Darnold) Barstool Pizza Review - Mom’s Pizza (Miami),253258,4027,507,2020-3-3,544.0,rWyL-Bl1eU8
722,(Sam Darnold) Barstool Pizza Review - Mom’s Pizza (Miami),253258,4027,507,2020-3-3,544.0,rWyL-Bl1eU8
723,Barstool Pizza Review - La Leggenda Pizzeria (Miami) Presented by New Amsterdam Vodka,135256,2723,757,2020-3-3,286.0,cmmjK61C-n0
724,Barstool Pizza Review - La Leggenda Pizzeria (Miami) Presented by New Amsterdam Vodka,135256,2723,757,2020-3-3,286.0,cmmjK61C-n0
725,"(George Kittle, Nick Bosa) Barstool Pizza Review - Piola (Miami) with the San Francisco 49ers",682663,10423,1036,2020-3-3,534.0,O9DfD2MNWm4
726,"(George Kittle, Nick Bosa) Barstool Pizza Review - Piola (Miami) with the San Francisco 49ers",682663,10423,1036,2020-3-3,534.0,O9DfD2MNWm4
727,Barstool Pizza Review - Blocks Pizza Deli (Miami),830306,18598,1574,2020-3-3,356.0,gpP4R4w7ZWo
728,Barstool Pizza Review - Blocks Pizza Deli (Miami),830306,18598,1574,2020-3-3,356.0,gpP4R4w7ZWo
729,"Barstool Pizza Review - Vaccaro's Pizza (Bellerose, NY)",159877,3035,402,2020-3-3,235.0,Pen2n-4SoE4
730,"Barstool Pizza Review - Vaccaro's Pizza (Bellerose, NY)",159877,3035,402,2020-3-3,235.0,Pen2n-4SoE4
731,"Barstool Pizza Review - Village Pizzeria (Floral Park, NY)",146876,2547,311,2020-3-3,121.0,56Diwy2waos
732,"Barstool Pizza Review - Village Pizzeria (Floral Park, NY)",146876,2547,311,2020-3-3,121.0,56Diwy2waos
733,Barstool Pizza Review - Eddie's Pizza (New Hyde Park),218832,3604,443,2020-3-3,181.0,hEpB-ouZe-4
734,Barstool Pizza Review - Eddie's Pizza (New Hyde Park),218832,3604,443,2020-3-3,181.0,hEpB-ouZe-4
735,Barstool Pizza Review - Square Pizza (Bonus Izzies Cheesesteak Review),641645,11008,972,2020-3-3,568.0,2AQXssU-5MI
736,Barstool Pizza Review - Square Pizza (Bonus Izzies Cheesesteak Review),641645,11008,972,2020-3-3,568.0,2AQXssU-5MI
737,"Barstool Pizza Review - H&S Giovanni's (Hoboken, NJ)",163347,2647,475,2020-3-3,185.0,gBKPgEXhhEQ
738,"Barstool Pizza Review - H&S Giovanni's (Hoboken, NJ)",163347,2647,475,2020-3-3,185.0,gBKPgEXhhEQ
739,"Barstool Pizza Review - Tenth Street Pizza (Hoboken, NJ)",317187,6617,745,2020-3-3,277.0,QzqAc7JBReM
740,"Barstool Pizza Review - The Brick (Hoboken, NJ)",202635,3332,523,2020-3-3,226.0,6cC2rxqdOQ8
741,Barstool Pizza Review - Campania Coal Fired Pizza (Bay Ridge),322423,6422,728,2020-3-3,258.0,c-vZOtujYNo
742,"(Matthew McConaughey, Charlie Hunnam, Hugh Grant, Henry Golding) Barstool Pizza Review- Norm's Pizza",1646919,23305,1822,2020-3-3,667.0,LboVEnX5HHI
743,Barstool Pizza Review - Grandma's Original Pizza (Bay Ridge),399088,6137,1008,2020-3-3,393.0,-H9Ru12EHZE
744,Barstool Pizza Review - Krispy Pizza (Brooklyn),453917,6901,609,2020-3-3,299.0,aaFcHvKA4PY
745,Barstool Pizza Review - Gino's (Bay Ridge),188103,3483,450,2020-3-3,249.0,9f6ZdlmpxPE
746,Barstool Pizza Review - Hell's Kitchen Pizza,217783,3962,468,2020-3-3,219.0,F5BxWQNsvoI
747,Barstool Pizza Review - Casola's Pizzeria & Sub Shop (Miami),162273,2746,541,2020-3-3,299.0,aminvfBsnh0
748,"Barstool Pizza Review - Anthony's (Oakville, CT)",124234,2610,422,2020-3-3,174.0,04EqCJGZwxc
749,Best of Barstool Pizza Reviews 2019,457983,6522,307,2020-3-3,601.0,nrL2T8w68RU
750,Barstool Pizza Review - Lenny's Pizza (Miami),159461,2494,308,2020-3-3,174.0,9eu9lvtyZ1s
751,"Barstool Pizza Review - John's Pizza Restaurant (Naugatuck, CT)",169898,3206,407,2020-3-3,216.0,qFDYUQxAHsU
752,"Barstool Pizza Review - Fino Wood Fired Pizza (Watertown,CT)",145736,3166,515,2020-3-3,179.0,cLPzxOXvTl0
753,"(Uber Debbie) Barstool Pizza Review - Mike's Pizza Palace (Naugatuck,CT)",383438,8575,1180,2020-3-3,308.0,ctcFJEhEJG0
754,"Barstool Pizza Review - Vincenzo's Pizzeria (Waterbury, CT)",182317,3788,558,2020-3-3,206.0,7Gg1q_yxvNs
755,Barstool Pizza Review - Jet's Pizza (Special Guest Jason Derulo),373284,5974,831,2020-3-3,438.0,S79-R7KvSjM
756,Barstool Pizza Review - Salt & Pepper,188532,3307,430,2020-3-3,253.0,DRJ2Qe4jMAY
757,Barstool Pizza Review - Little Italy Pizza,128541,2457,520,2020-3-3,213.0,ybmlyCux5a8
758,Barstool Pizza Review - Square Pizza & Chicken With Special Guest Doug Flutie,142050,2899,340,2020-3-3,439.0,QIqODlsJTE4
759,Barstool Pizza Review - Angelo’s Pizzeria (Philadelphia),1623295,27732,1735,2020-3-3,387.0,ioaN3xjq1EY
760,Barstool Pizza Review - Picasso's Pizza (Buffalo),400010,6119,616,2020-3-3,276.0,lylQ9aj0aOs
761,"Barstool Pizza Review - Bocce Club Pizza (Buffalo, NY)",192392,2783,480,2020-3-3,269.0,FrVuSE1NQzY
762,"Barstool Pizza Review - Ian’s Pizza (Madison, WI)",134231,2019,252,2020-3-3,231.0,AyvrjNAdwWo
763,"Barstool Pizza Review - Salvatore's Tomato Pies (Madison, WI)",177920,2810,293,2020-3-3,256.0,YtFi7BEv--0
764,(French Montana) Barstool Pizza Review - Trenta Tre Pizzeria,128947,2234,734,2020-3-3,292.0,4vxk4_Jydbs
765,Barstool Pizza Review - Bills Mafia Pizza Pete (Buffalo),325863,5995,549,2020-3-3,379.0,Kaw8Xcpcqn4
766,"Barstool Pizza Review - Pizza Di Roma (Madison, WI)",95576,1676,222,2020-3-3,185.0,84ftcwV0j5A
767,(Spittin' Chiclets) Barstool Pizza Review - Nolita Pizza presented by New Amsterdam,446866,8879,1073,2020-3-3,502.0,EXT0ptRfXsQ
768,"Barstool Pizza Review - Paisan's (Madison, WI)",88376,1723,388,2020-3-3,280.0,yn2BUdGDV8w
769,(Bobby Flay) Barstool Pizza Review - Sauce Restaurant,2250325,25016,1821,2020-3-3,458.0,BRInpFpbTZ8
770,"Barstool Pizza Review - Pizza Brutta (Madison, WI)",125387,2162,237,2020-3-3,201.0,37uZ5o054Og
771,"Barstool Pizza Review — Lucille (Madison, WI)",139028,2117,356,2020-3-3,245.0,I6Na8HF3Ns0
772,(Sunny D) Barstool Pizza Review - Vito's Slices & Ices,321221,7673,662,2020-3-3,501.0,UR8Kt5rQ8tQ
773,Barstool Pizza Review - Pizza Hut Cheeze-It Pizza,1192482,17432,1343,2020-3-3,356.0,Bj8crUrua9w
774,Barstool Pizza Review - Las Vegas Motor Speedway Tailgate,95774,1793,202,2020-3-3,217.0,R7tUecmdyHM
775,(Jerry Springer) Barstool Pizza Review - Marinara Pizza,374777,6221,724,2020-3-3,469.0,0b-VfE0hjP0
776,"Barstool Pizza Review - Hard Knox Pizzeria (Knoxville, TN)",90604,1394,190,2020-3-3,161.0,0OOj_refoFA
777,(Rob Gronkowski) Barstool Pizza Review - Prova Pizzabar,1145791,14814,1082,2020-3-3,528.0,hIBDHE3p7lM
778,(Andy Ruiz Jr.) Barstool Pizza Review - Manero's Pizza,483566,7790,1310,2020-3-3,293.0,x2UiPh4AElo
779,Barstool Pizza Review - Core Dining Hall (Clemson University),118445,1777,182,2020-3-3,172.0,W1X6XA6ntr4
780,"Barstool Pizza Review - Todaro Pizza (Clemson, SC)",104441,1712,162,2020-3-3,233.0,rUnmMpC6Lt4
781,(Bill Hader) Barstool Pizza Review - Casa Barilla with Special Guest Bill Hader,614148,9703,674,2020-3-3,305.0,li964eylUv0
782,Barstool Pizza Review - Emilio's of Morris Park (Bronx),121423,2031,285,2020-3-3,191.0,tifo4e_IsiU
783,Barstool Pizza Review - Tommy's Pizza (Bronx) With Special Guest Lorenzo,650422,13325,1284,2020-3-3,638.0,uD160OUCYpw
784,Barstool Pizza Review - Il Brigante with Special Guest Tyson Fury,697884,11266,791,2020-3-3,377.0,8ZCazsFfkDg
785,"Barstool Pizza Review - Brenz Pizza (Knoxville, TN)",104831,1775,294,2020-3-3,210.0,kHVToXjXass
786,Barstool Pizza Review - Claudio Pizzeria,95110,2516,301,2020-3-3,203.0,hE7aB3583Hs
787,"Barstool Pizza Review - Sorrento's (Long Beach, NY)",199282,4827,614,2020-3-3,205.0,L0x1hRGMYAE
788,"Barstool Pizza Review - Mary Lou's Pizza (Old Forge, PA)",115984,2000,241,2020-3-3,223.0,J4AJj9JX1Zg
789,"Barstool Pizza Review - Gino's (Long Beach,NY) With Special Guest Gaetano Riccardi",159772,3924,365,2020-3-3,395.0,-9edoKujHpU
790,One Bite - Thank You Davey Pageviews,66832,2521,414,2020-3-3,146.0,0UujNo1SVvY
791,(Paul Rabil) Barstool Pizza Review - Ribalta Mo with Special Guest Paul Rabil,97685,1661,213,2020-3-3,371.0,vlszKBIUZyk
792,"Barstool Pizza Review - Salerno's Cafe (Old Forge,PA) Presented by DEVOUR",117800,1862,258,2020-3-3,222.0,6l1f2QSCcMU
793,"Barstool Pizza Review - Cafe Rinaldi (Old Forge, PA)",185197,3494,505,2020-3-3,404.0,oSRk4mvL0sw
794,"Barstool Pizza Review - Cusumano (Old Forge, PA)",125275,2302,306,2020-3-3,264.0,rZXY8lkwACc
795,"(Kurt Busch) Barstool Pizza Review - Boomershine Pizzeria (Bluff City,TN)",102393,1709,215,2020-3-3,373.0,BSduNi54i6Y
796,"Barstool Pizza Review - Arcaro & Genell (Old Forge, PA)",292690,5419,647,2020-3-3,413.0,LKRCWYBJR9s
797,"Barstool Pizza Review - Revello's Pizza (Old Forge,PA)",154970,2642,460,2020-3-3,327.0,FqO8F7Z-0bQ
798,"Barstool Pizza Review - MEZZE Kosher Pizza (Forest Hills,NY) Bonus Sushi Review",215494,2962,509,2020-3-3,580.0,YbDepI84uHU
799,"Barstool Pizza Review - Nick's Pizza (Forest Hills, NY)",1113021,18080,1532,2020-3-3,506.0,Sj4eGgDboVo
800,"Barstool Pizza Review - Red Front Pizza (Clifton Park, NY)",292345,4472,518,2020-3-3,331.0,g4QNtKn2tv8
801,Barstool Pizza Review - Sbarro,1368636,18715,1799,2020-3-3,231.0,FHgT9jxyTiE
802,Barstool Pizza Review - La Manda's (White Plains),125256,1976,221,2020-3-3,178.0,hbWplwWaqC8
803,Barstool Pizza Review - NYC Pizza (Macy's),106732,1691,184,2020-3-3,196.0,Gcqa9qAk8hU
804,(Stone Cold Steve Austin) Barstool Pizza Review - Villa Pizza,635487,12552,1000,2020-3-3,226.0,3Tnf52rtC3Y
805,Barstool Pizza Review - Time Square Dollar Pizza Presented by Pepsi,130576,2157,236,2020-3-3,187.0,QcfYZdTE8CA
806,Barstool Pizza Review - Nonna's Pizza (White Plains),120933,2246,273,2020-3-3,260.0,TL20dCKiW40
807,(Todd Pletcher) Barstool Pizza Review - Pizza 7 (Saratoga),68073,1108,126,2020-3-3,350.0,LqthoAEYr8s
808,"Barstool Pizza Review - Michael's Pizza (Port Chester, NY)",130426,2054,340,2020-3-3,217.0,u4GtEd8CL6w
809,"Barstool Pizza Review - Glenville Pizza (Greenwich, CT)",135906,2066,372,2020-3-3,232.0,TW2jPDc-ufk
810,"Barstool Pizza Review - B & B Pizza (Hyannis, MA)",75270,1262,258,2020-3-3,275.0,ZpUHrljqb7s
811,"Barstool Pizza Review - Poppy Pizza (Mashpee, MA)",90989,1441,376,2020-3-3,301.0,USfgNwXHVCo
812,"Barstool Pizza Review - Craigville Pizza (Centerville, MA)",90885,1420,245,2020-3-3,245.0,2ugkQwwNQXQ
813,Barstool Pizza Review - Shangri-La Kitchen (Nantucket) Bonus Sushi Roll,91942,1406,234,2020-3-3,212.0,ShXLrqBMSGI
814,Barstool Pizza Review - Pizzeria Beddia (Philadelphia),719593,8024,754,2020-3-3,237.0,gZh_RUW_9NQ
815,Barstool Pizza Review - Old South Diner / Dragon By The Sea (Nantucket) Bonus Chinese Food,78640,1180,312,2020-3-3,251.0,7LyAgo1SwhE
816,Barstool Pizza Review - Vince's Pizzeria (Philadelphia),1688099,15839,1382,2020-3-3,550.0,8gXLEakCMjM
817,Barstool Pizza Review - Pizza Shackamaxon (Philadelphia),314800,4714,809,2020-3-3,299.0,WmD8bDn3EHs
818,(Bryce Harper & Kevin Hayes) Barstool Pizza Review - Tacconelli's Pizza (Philadelphia),612706,9892,807,2020-3-3,756.0,NP1bthUdS9Y
819,Barstool Pizza Review - Sam's (Brooklyn),234159,3147,281,2020-3-3,136.0,2LVBfa1K4jM
820,Barstool Pizza Review - House of Pizza & Calzone (Brooklyn),252011,3237,495,2020-3-3,289.0,zWzaJkWqk0Y
821,Barstool Pizza Review - Cumberland Farms (Nantucket),118025,1758,347,2020-3-3,158.0,S8sm4yqMboE
822,Barstool Pizza Review - Table 87 (Brooklyn) Bonus Building Climber,680944,8237,732,2020-3-3,414.0,5PFZLZcZElY
823,"Barstool Pizza Review - Krave It (Bayside, NY)",196707,2849,353,2020-3-3,241.0,RrCIsmkdpsA
824,"Barstool Pizza Review - VIPizza (Bayside, NY) Bonus Upside Down Slice",401979,7752,707,2020-3-3,339.0,FgAliVRqFgE
825,"Barstool Pizza Review - Pizza Garden (Flushing, NY)",150976,2276,313,2020-3-3,191.0,yGGv05eN6So
826,Barstool 4th of July Pizza Review - Pizzeria Gemelle (Nantucket) Presented by Truly Seltzer,125089,2014,282,2020-3-3,217.0,w_f3oKgX-2o
827,"Barstool Pizza Review - Pizza Chef (Whitestone, NY)",111207,1640,263,2020-3-3,124.0,4muzeJRFDM0
828,"Barstool Pizza Review - Freddy's Pizzeria (Whitestone, NY)",185615,2719,349,2020-3-3,201.0,XcjDodXh8Pw
829,"Barstool Pizza Review - Cascarino's (Whitestone, NY)",217392,2970,333,2020-3-3,256.0,49vpY20stpg
830,Barstool Pizza Review - Sunnyside Pizza (Queens),151255,2205,418,2020-3-3,217.0,PdRZjGlpdHA
831,Barstool 4th of July Week Cookie Review - Nantucket vs Montauk,57221,1029,185,2020-3-3,179.0,tz8U657_Wvo
